## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI602599.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI602599_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI602599_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	124728032	403508	0	0	36288162	0	0.290938	170372365

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
96.0	1.92642	2	2
97.0	1.92642	4	4
98.0	1.92642	5	5
99.0	1.92642	4	4
100.0	1.92642	2	2
101.0	0	3	3
102.0	0	3	3
103.0	0	4	4
105.0	0	4	4
106.0	0	4	4
107.0	0	1	1
108.0	0	2	2
109.0	0	1	1
110.0	0	2	2
112.0	0	1	1
113.0	0	1	1
114.0	0	3	3
115.0	0	3	3
116.0	0	1	1
117.0	0	4	4
121.0	0	1	1
122.0	0	2	2
123.0	0	3	3
124.0	0	2	2
125.0	0	1	1
126.0	0	1	1
127.0	0	1	1
128.0	0	1	1
131.0	0	4	4
134.0	0	2	2
135.0	0	1	1
136.0	0	1	1
137.0	0	1	1
138.0	0	1	1
139.0	0	1	1
140.0	0	2	2
141.0	0	1	1
143.0	0	1	1
146.0	0	1	1
148.0	0	1	1
150.0	0	1	1
151.0	0	1	1
154.0	0	2	2
161.0	0	1	1
176.0	0	1	1
192.0	0	1	1
195.0	0	1	1
202.0	0	1	1
204.0	0	1	1
209.0	0	1	1
221.0	0	1	1
448.0	0	1	1

