## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI554652.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI554652_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI554652_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:38 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	127284795	555570	0	0	35469796	0	0.278665	183622895

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.999923	14	14
96.0	1.999923	12	12
97.0	1.999923	13	13
98.0	1.999923	15	15
99.0	1.999923	8	8
100.0	1.999923	11	11
101.0	0	8	8
102.0	0	11	11
103.0	0	13	13
104.0	0	8	8
105.0	0	9	9
106.0	0	14	14
107.0	0	11	11
108.0	0	10	10
109.0	0	6	6
110.0	0	6	6
111.0	0	6	6
112.0	0	1	1
113.0	0	8	8
114.0	0	5	5
115.0	0	8	8
116.0	0	9	9
117.0	0	5	5
118.0	0	9	9
119.0	0	5	5
120.0	0	2	2
121.0	0	1	1
122.0	0	5	5
123.0	0	4	4
124.0	0	5	5
125.0	0	5	5
126.0	0	5	5
127.0	0	1	1
128.0	0	8	8
129.0	0	3	3
130.0	0	7	7
131.0	0	5	5
132.0	0	3	3
133.0	0	5	5
134.0	0	3	3
135.0	0	7	7
136.0	0	6	6
137.0	0	1	1
138.0	0	4	4
139.0	0	5	5
140.0	0	1	1
141.0	0	6	6
142.0	0	6	6
143.0	0	1	1
144.0	0	2	2
145.0	0	2	2
146.0	0	3	3
147.0	0	1	1
148.0	0	4	4
149.0	0	2	2
150.0	0	2	2
152.0	0	4	4
153.0	0	2	2
154.0	0	1	1
155.0	0	3	3
156.0	0	2	2
157.0	0	5	5
158.0	0	2	2
159.0	0	1	1
160.0	0	4	4
161.0	0	1	1
162.0	0	3	3
163.0	0	2	2
164.0	0	2	2
165.0	0	1	1
167.0	0	2	2
168.0	0	4	4
170.0	0	1	1
171.0	0	3	3
172.0	0	3	3
173.0	0	2	2
175.0	0	2	2
176.0	0	1	1
177.0	0	3	3
179.0	0	2	2
181.0	0	1	1
183.0	0	1	1
185.0	0	2	2
186.0	0	3	3
188.0	0	4	4
189.0	0	1	1
190.0	0	2	2
191.0	0	2	2
192.0	0	2	2
196.0	0	2	2
197.0	0	1	1
200.0	0	1	1
202.0	0	1	1
204.0	0	1	1
205.0	0	1	1
208.0	0	2	2
209.0	0	2	2
212.0	0	1	1
220.0	0	1	1
225.0	0	1	1
227.0	0	1	1
232.0	0	1	1
238.0	0	1	1
239.0	0	1	1
242.0	0	2	2
254.0	0	1	1
256.0	0	1	1
259.0	0	1	1
261.0	0	1	1
264.0	0	1	1
277.0	0	1	1
290.0	0	2	2
298.0	0	1	1
312.0	0	1	1
321.0	0	1	1
324.0	0	1	1
343.0	0	1	1
351.0	0	1	1

