## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI554649.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI554649_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI554649_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:35 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	119424850	527948	0	0	33755454	0	0.28265	169225270

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.975329	5	5
96.0	1.975329	8	8
97.0	1.975329	10	10
98.0	1.975329	5	5
99.0	1.975329	4	4
100.0	1.975329	5	5
101.0	0	10	10
102.0	0	6	6
103.0	0	12	12
104.0	0	2	2
105.0	0	9	9
106.0	0	4	4
107.0	0	7	7
108.0	0	1	1
109.0	0	3	3
110.0	0	6	6
111.0	0	1	1
112.0	0	3	3
113.0	0	5	5
114.0	0	5	5
115.0	0	4	4
116.0	0	10	10
117.0	0	8	8
118.0	0	1	1
119.0	0	7	7
120.0	0	4	4
121.0	0	4	4
122.0	0	4	4
123.0	0	3	3
124.0	0	2	2
125.0	0	4	4
126.0	0	3	3
127.0	0	2	2
128.0	0	8	8
130.0	0	2	2
131.0	0	4	4
132.0	0	2	2
133.0	0	2	2
134.0	0	3	3
135.0	0	2	2
136.0	0	3	3
137.0	0	3	3
138.0	0	1	1
139.0	0	1	1
140.0	0	2	2
141.0	0	2	2
142.0	0	1	1
143.0	0	1	1
144.0	0	1	1
145.0	0	4	4
146.0	0	2	2
147.0	0	3	3
148.0	0	2	2
150.0	0	1	1
151.0	0	3	3
152.0	0	3	3
153.0	0	5	5
155.0	0	1	1
156.0	0	1	1
159.0	0	1	1
160.0	0	2	2
161.0	0	2	2
162.0	0	2	2
163.0	0	1	1
164.0	0	1	1
165.0	0	1	1
166.0	0	2	2
168.0	0	1	1
169.0	0	1	1
170.0	0	1	1
171.0	0	1	1
172.0	0	1	1
173.0	0	1	1
174.0	0	2	2
178.0	0	1	1
180.0	0	2	2
183.0	0	1	1
184.0	0	1	1
187.0	0	1	1
190.0	0	1	1
192.0	0	1	1
197.0	0	1	1
199.0	0	1	1
202.0	0	1	1
204.0	0	1	1
214.0	0	1	1
217.0	0	1	1
220.0	0	1	1
222.0	0	1	1
229.0	0	1	1
246.0	0	1	1
251.0	0	1	1
260.0	0	1	1
266.0	0	1	1
281.0	0	1	1
299.0	0	1	1
312.0	0	1	1

