## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI544069.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI544069_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI544069_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:27 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	128150906	487724	0	0	35125736	0	0.274097	188750302

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	2.029024	8	8
96.0	2.029024	5	5
97.0	2.029024	5	5
98.0	2.029024	4	4
99.0	2.029024	5	5
100.0	2.029024	3	3
101.0	0	5	5
102.0	0	3	3
103.0	0	6	6
104.0	0	5	5
106.0	0	5	5
107.0	0	2	2
108.0	0	4	4
109.0	0	2	2
110.0	0	2	2
111.0	0	3	3
112.0	0	2	2
113.0	0	4	4
114.0	0	2	2
115.0	0	2	2
116.0	0	3	3
117.0	0	4	4
118.0	0	3	3
120.0	0	2	2
121.0	0	1	1
122.0	0	3	3
123.0	0	1	1
124.0	0	1	1
126.0	0	2	2
127.0	0	1	1
130.0	0	2	2
131.0	0	1	1
132.0	0	2	2
133.0	0	1	1
134.0	0	3	3
135.0	0	2	2
136.0	0	1	1
137.0	0	2	2
138.0	0	4	4
139.0	0	2	2
142.0	0	1	1
143.0	0	2	2
148.0	0	1	1
149.0	0	1	1
153.0	0	1	1
154.0	0	2	2
156.0	0	1	1
158.0	0	1	1
162.0	0	1	1
163.0	0	1	1
169.0	0	1	1
176.0	0	1	1
184.0	0	1	1
186.0	0	1	1
190.0	0	1	1
206.0	0	1	1
208.0	0	1	1
209.0	0	1	1
229.0	0	1	1
244.0	0	1	1

