## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI554647.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI554647_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI554647_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:31 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	119870835	461344	0	0	35360946	0	0.294992	160867828

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.903539	7	7
96.0	1.903539	6	6
97.0	1.903539	2	2
98.0	1.903539	7	7
99.0	1.903539	3	3
100.0	1.903539	10	10
101.0	0	8	8
102.0	0	5	5
103.0	0	5	5
104.0	0	4	4
105.0	0	7	7
106.0	0	4	4
107.0	0	5	5
108.0	0	10	10
109.0	0	4	4
110.0	0	4	4
111.0	0	2	2
112.0	0	6	6
113.0	0	4	4
114.0	0	2	2
115.0	0	5	5
116.0	0	5	5
117.0	0	3	3
118.0	0	2	2
119.0	0	1	1
120.0	0	2	2
121.0	0	1	1
122.0	0	6	6
123.0	0	4	4
124.0	0	4	4
125.0	0	1	1
126.0	0	3	3
127.0	0	5	5
128.0	0	4	4
129.0	0	2	2
130.0	0	3	3
131.0	0	1	1
132.0	0	2	2
133.0	0	5	5
134.0	0	3	3
136.0	0	4	4
137.0	0	2	2
139.0	0	3	3
140.0	0	2	2
141.0	0	2	2
142.0	0	1	1
145.0	0	1	1
146.0	0	3	3
148.0	0	1	1
151.0	0	1	1
152.0	0	2	2
153.0	0	2	2
154.0	0	3	3
155.0	0	2	2
156.0	0	2	2
160.0	0	1	1
163.0	0	2	2
165.0	0	2	2
166.0	0	1	1
172.0	0	1	1
175.0	0	1	1
177.0	0	1	1
181.0	0	1	1
188.0	0	1	1
193.0	0	1	1
195.0	0	1	1
196.0	0	1	1
210.0	0	1	1
217.0	0	1	1
229.0	0	1	1
230.0	0	1	1
246.0	0	1	1
258.0	0	1	1
265.0	0	1	1
266.0	0	1	1
296.0	0	1	1

