## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI564085.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI564085_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI564085_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:53 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	123604654	580979	0	0	36794957	0	0.297683	163958323

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.88871	10	10
96.0	1.88871	9	9
97.0	1.88871	8	8
98.0	1.88871	12	12
99.0	1.88871	7	7
100.0	1.88871	6	6
101.0	0	4	4
102.0	0	8	8
103.0	0	7	7
104.0	0	2	2
105.0	0	4	4
106.0	0	6	6
107.0	0	8	8
108.0	0	9	9
109.0	0	4	4
110.0	0	10	10
111.0	0	7	7
112.0	0	6	6
113.0	0	5	5
114.0	0	5	5
115.0	0	4	4
116.0	0	2	2
117.0	0	3	3
118.0	0	2	2
119.0	0	3	3
120.0	0	3	3
121.0	0	5	5
122.0	0	4	4
123.0	0	3	3
124.0	0	2	2
125.0	0	5	5
126.0	0	2	2
127.0	0	4	4
128.0	0	3	3
129.0	0	2	2
130.0	0	3	3
131.0	0	5	5
133.0	0	1	1
134.0	0	2	2
135.0	0	5	5
136.0	0	3	3
137.0	0	2	2
138.0	0	3	3
139.0	0	1	1
140.0	0	3	3
141.0	0	2	2
142.0	0	2	2
143.0	0	2	2
144.0	0	2	2
145.0	0	2	2
146.0	0	2	2
147.0	0	1	1
148.0	0	2	2
150.0	0	2	2
151.0	0	5	5
152.0	0	1	1
153.0	0	2	2
154.0	0	3	3
155.0	0	1	1
156.0	0	1	1
157.0	0	4	4
158.0	0	4	4
160.0	0	1	1
163.0	0	1	1
165.0	0	2	2
166.0	0	3	3
167.0	0	2	2
168.0	0	2	2
172.0	0	2	2
174.0	0	2	2
175.0	0	1	1
180.0	0	1	1
181.0	0	1	1
182.0	0	2	2
183.0	0	1	1
184.0	0	1	1
186.0	0	1	1
189.0	0	1	1
190.0	0	1	1
192.0	0	1	1
195.0	0	1	1
198.0	0	1	1
201.0	0	1	1
210.0	0	1	1
215.0	0	1	1
219.0	0	1	1
227.0	0	1	1
266.0	0	1	1
271.0	0	1	1
281.0	0	1	1
290.0	0	1	1
292.0	0	1	1

