## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI562624.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI562624_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI562624_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:48 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	124332617	500412	0	0	36329160	0	0.292193	168902013

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.919266	11	11
96.0	1.919266	9	9
97.0	1.919266	8	8
98.0	1.919266	8	8
99.0	1.919266	5	5
100.0	1.919266	11	11
101.0	0	6	6
102.0	0	10	10
103.0	0	8	8
104.0	0	8	8
105.0	0	7	7
106.0	0	5	5
107.0	0	9	9
108.0	0	10	10
109.0	0	7	7
110.0	0	3	3
111.0	0	6	6
112.0	0	4	4
113.0	0	12	12
114.0	0	8	8
115.0	0	3	3
116.0	0	5	5
117.0	0	5	5
118.0	0	6	6
119.0	0	8	8
120.0	0	4	4
121.0	0	6	6
122.0	0	10	10
123.0	0	3	3
124.0	0	6	6
125.0	0	1	1
126.0	0	4	4
127.0	0	5	5
128.0	0	5	5
129.0	0	4	4
130.0	0	4	4
131.0	0	5	5
132.0	0	5	5
133.0	0	1	1
134.0	0	2	2
135.0	0	5	5
136.0	0	2	2
137.0	0	1	1
138.0	0	7	7
139.0	0	3	3
140.0	0	1	1
142.0	0	2	2
143.0	0	3	3
144.0	0	2	2
145.0	0	4	4
146.0	0	2	2
147.0	0	4	4
148.0	0	3	3
149.0	0	2	2
150.0	0	3	3
151.0	0	3	3
152.0	0	2	2
153.0	0	7	7
154.0	0	1	1
155.0	0	1	1
156.0	0	2	2
157.0	0	2	2
158.0	0	4	4
160.0	0	2	2
161.0	0	2	2
162.0	0	1	1
163.0	0	3	3
165.0	0	1	1
166.0	0	2	2
168.0	0	3	3
172.0	0	1	1
173.0	0	1	1
174.0	0	1	1
175.0	0	1	1
176.0	0	1	1
177.0	0	1	1
178.0	0	1	1
179.0	0	1	1
182.0	0	1	1
183.0	0	1	1
185.0	0	1	1
186.0	0	2	2
188.0	0	1	1
189.0	0	1	1
190.0	0	2	2
191.0	0	1	1
192.0	0	1	1
195.0	0	1	1
197.0	0	1	1
198.0	0	2	2
199.0	0	1	1
204.0	0	2	2
205.0	0	1	1
207.0	0	2	2
209.0	0	1	1
212.0	0	1	1
213.0	0	1	1
216.0	0	1	1
217.0	0	2	2
220.0	0	1	1
227.0	0	1	1
245.0	0	1	1
263.0	0	1	1
286.0	0	1	1
317.0	0	1	1
322.0	0	1	1
326.0	0	1	1
341.0	0	1	1
348.0	0	1	1
361.0	0	1	1

