## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI601415.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI601415_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI601415_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	117148203	576365	0	0	32371593	0	0.27633	170796942

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	2.014671	18	18
96.0	2.014671	19	19
97.0	2.014671	17	17
98.0	2.014671	19	19
99.0	2.014671	14	14
100.0	2.014671	16	16
101.0	0	14	14
102.0	0	15	15
103.0	0	13	13
104.0	0	8	8
105.0	0	13	13
106.0	0	12	12
107.0	0	14	14
108.0	0	10	10
109.0	0	9	9
110.0	0	16	16
111.0	0	5	5
112.0	0	6	6
113.0	0	11	11
114.0	0	11	11
115.0	0	11	11
116.0	0	6	6
117.0	0	8	8
118.0	0	3	3
119.0	0	11	11
120.0	0	12	12
121.0	0	8	8
122.0	0	4	4
123.0	0	3	3
124.0	0	5	5
125.0	0	7	7
126.0	0	11	11
127.0	0	1	1
128.0	0	5	5
129.0	0	2	2
130.0	0	7	7
131.0	0	7	7
132.0	0	3	3
133.0	0	6	6
134.0	0	8	8
135.0	0	6	6
136.0	0	5	5
137.0	0	3	3
138.0	0	10	10
139.0	0	5	5
140.0	0	5	5
141.0	0	6	6
142.0	0	5	5
143.0	0	4	4
144.0	0	2	2
145.0	0	7	7
146.0	0	4	4
147.0	0	6	6
148.0	0	6	6
149.0	0	4	4
150.0	0	2	2
151.0	0	3	3
152.0	0	4	4
153.0	0	4	4
154.0	0	9	9
155.0	0	3	3
156.0	0	2	2
157.0	0	2	2
158.0	0	5	5
159.0	0	4	4
160.0	0	2	2
161.0	0	1	1
162.0	0	6	6
163.0	0	1	1
164.0	0	2	2
165.0	0	3	3
167.0	0	3	3
168.0	0	4	4
169.0	0	3	3
170.0	0	2	2
172.0	0	1	1
173.0	0	1	1
174.0	0	1	1
175.0	0	2	2
176.0	0	3	3
178.0	0	2	2
180.0	0	4	4
182.0	0	4	4
184.0	0	4	4
185.0	0	1	1
186.0	0	4	4
187.0	0	1	1
189.0	0	2	2
192.0	0	3	3
193.0	0	2	2
194.0	0	2	2
195.0	0	1	1
196.0	0	2	2
199.0	0	1	1
200.0	0	3	3
201.0	0	2	2
204.0	0	2	2
207.0	0	1	1
208.0	0	2	2
209.0	0	2	2
210.0	0	2	2
211.0	0	3	3
213.0	0	4	4
214.0	0	3	3
218.0	0	3	3
219.0	0	1	1
220.0	0	1	1
221.0	0	1	1
222.0	0	1	1
223.0	0	1	1
225.0	0	1	1
230.0	0	1	1
233.0	0	1	1
234.0	0	1	1
236.0	0	1	1
239.0	0	1	1
245.0	0	1	1
246.0	0	1	1
247.0	0	1	1
253.0	0	1	1
255.0	0	2	2
257.0	0	1	1
266.0	0	1	1
268.0	0	1	1
269.0	0	1	1
299.0	0	1	1
316.0	0	1	1
321.0	0	1	1
336.0	0	1	1
339.0	0	1	1
343.0	0	1	1
346.0	0	2	2
382.0	0	1	1

