## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI594355.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI594355_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI594355_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	136418661	540436	0	0	39221762	0	0.28751	189173786

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
107.0	0	5	5
108.0	0	7	7
109.0	0	8	8
110.0	0	6	6
111.0	0	10	10
112.0	0	6	6
113.0	0	5	5
114.0	0	6	6
115.0	0	7	7
116.0	0	3	3
117.0	0	6	6
118.0	0	3	3
119.0	0	2	2
120.0	0	5	5
121.0	0	2	2
122.0	0	6	6
123.0	0	5	5
124.0	0	3	3
125.0	0	5	5
126.0	0	1	1
128.0	0	3	3
129.0	0	6	6
130.0	0	4	4
131.0	0	2	2
132.0	0	6	6
133.0	0	1	1
134.0	0	2	2
135.0	0	5	5
136.0	0	3	3
137.0	0	4	4
138.0	0	5	5
139.0	0	3	3
140.0	0	1	1
141.0	0	1	1
142.0	0	3	3
143.0	0	4	4
144.0	0	4	4
146.0	0	2	2
147.0	0	2	2
148.0	0	3	3
149.0	0	1	1
150.0	0	2	2
151.0	0	4	4
152.0	0	3	3
153.0	0	2	2
154.0	0	1	1
155.0	0	1	1
156.0	0	2	2
157.0	0	2	2
158.0	0	2	2
159.0	0	2	2
160.0	0	1	1
161.0	0	1	1
162.0	0	2	2
163.0	0	1	1
164.0	0	1	1
165.0	0	5	5
167.0	0	1	1
168.0	0	3	3
169.0	0	1	1
170.0	0	1	1
171.0	0	1	1
172.0	0	4	4
174.0	0	2	2
175.0	0	1	1
177.0	0	2	2
178.0	0	1	1
179.0	0	1	1
181.0	0	1	1
182.0	0	1	1
183.0	0	2	2
184.0	0	2	2
185.0	0	1	1
186.0	0	2	2
187.0	0	1	1
188.0	0	1	1
193.0	0	2	2
196.0	0	1	1
199.0	0	1	1
207.0	0	1	1
211.0	0	2	2
223.0	0	2	2
224.0	0	1	1
225.0	0	2	2
227.0	0	1	1
243.0	0	1	1
251.0	0	1	1
255.0	0	1	1
256.0	0	1	1
258.0	0	1	1
261.0	0	1	1
287.0	0	1	1
299.0	0	1	1
302.0	0	1	1
314.0	0	1	1
332.0	0	1	1

