PI533850	0.00658518
PI533851	0.00808196
PI533852	0.00790799
PI533853	0.00646841
PI533854	0.00829962
PI533855	0.00717993
PI533856	0.00886231
PI533857	0.00830245
PI533858	0.0074061
PI533859	0.00710091
PI533860	0.00682012
PI533861	0.0061448
PI533862	0.01294
PI533863	0.00709476
PI533864	0.00669649
PI533866	0.0108743
PI533867	0.00606011
PI533869	0.0191643
PI533870	0.00869887
PI533871	0.017046
PI533872	0.00988054
PI533873	0.00680682
PI533874	0.00843852
PI533876	0.00838232
PI533877	0.00814193
PI533878	0.0216593
PI533879	0.00766623
PI533880	0.00746232
PI533881	0.0089959
PI533882	0.022517
PI533884	0.00842466
PI533885	0.00848492
PI533887	0.00806423
PI533888	0.0077301
PI533893	0.0065037
PI533894	0.00781205
PI533895	0.00675185
PI533897	0.00929844
PI533898	0.00915037
PI533899	0.00838134
PI533900	0.00927779
PI533901	0.0188854
PI533902	0.0105826
PI533903	0.0284224
PI533904	0.0123119
PI533905_1	0.00898146
PI533905_2	0.0091963
PI533906	0.00752509
PI533907	0.0114747
PI533908	0.0120329
PI533909	0.00654772
PI533910	0.0211103
PI533911	0.0205395
PI533912	0.0202993
PI533913	0.0217653
PI533914	0.00727315
PI533915	0.0168043
PI533916	0.00928785
PI533917	0.00904358
PI533918	0.00671624
PI533919	0.0253423
PI533920	0.00859622
PI533921	0.0235475
PI533922	0.0109172
PI533923	0.00621892
PI533924	0.0108268
PI533925	0.0105433
PI533926	0.00525256
PI533927	0.0248941
PI533928	0.00565537
PI533929	0.00764254
PI533930	0.00806025
PI533931	0.00909973
PI533932	0.00805142
PI533934	0.00740756
PI533935	0.00820042
PI533936	0.0161488
PI533937	0.0160794
PI533938	0.0198124
PI533939	0.0065854
PI533940	0.0149225
PI533941	0.00582074
PI533942	0.00810248
PI533943	0.022226
PI533944	0.0102992
PI533946	0.00622386
PI533947	0.00775938
PI533948	0.0126679
PI533949	0.0148231
PI533950	0.00691878
PI533951	0.0086136
PI533952	0.00709223
PI533953	0.00485055
PI533954	0.0213727
PI533955	0.0155998
PI533956	0.0172541
PI533957	0.0225465
PI533958	0.00906927
PI533959	0.00975348
PI533960	0.00678308
PI533961	0.00795599
PI533962	0.0161364
PI533963	0.00595252
PI533964	0.0173295
PI533965	0.021046
PI533966	0.00673633
PI533967	0.0201439
PI533968	0.00602659
PI533969	0.00663485
PI533970	0.018462
PI533971	0.00620772
PI533972	0.0157382
PI533973	0.00719148
PI533974	0.00672144
PI533975	0.00592989
PI533976	0.0182227
PI533977	0.0069141
PI533978	0.00617067
PI533979	0.0161226
PI533980	0.0178593
PI533981	0.00594868
PI533982	0.00617854
PI533983	0.00666947
PI533984	0.0072651
PI533985	0.0165873
PI533986	0.0144967
PI533987	0.014299
PI533988	0.00522411
PI533989	0.0194303
PI533990	0.0058233
PI533991	0.0162351
PI533992	0.00612403
PI533993	0.00782604
PI533994	0.00683185
PI533995	0.00580789
PI533996	0.0151603
PI533997	0.0223518
PI533999	0.00909672
PI534001	0.00711535
PI534002	0.00629723
PI534004	0.00853463
PI534005	0.00973974
PI534006	0.00659934
PI534007	0.00905344
PI534008	0.00834814
PI534009	0.0226914
PI534010	0.00762664
PI534011	0.0078726
PI534013	0.00781245
PI534014	0.00791853
PI534015	0.00879687
PI534016	0.00765032
PI534017	0.0072495
PI534019	0.00996731
PI534020	0.0079296
PI534021	0.0219101
PI534022	0.00714759
PI534023	0.00994573
PI534024	0.0319224
PI534025	0.00973574
PI534026	0.00684045
PI534027	0.00993524
PI534028	0.0251148
PI534030	0.00999987
PI534031	0.00683683
PI534032	0.00809782
PI534033	0.00861586
PI534034	0.00910961
PI534035	0.0084266
PI534036	0.00855351
PI534037	0.0226455
PI534038	0.00725667
PI534040	0.00909197
