PSC	0	PI533822	25721495	1337796	579736	1304912	612620	0	26.2	14424	0	0	3221178
PSC	0	PI533823	19490585	1085549	166436	840917	411068	0	6.2	4122	0	0	10117635
PSC	0	PI533824	24680795	1682471	612761	1558229	737003	0	27.6	14888	0	0	3884178
PSC	0	PI533825	21286234	1281072	206307	997996	489383	0	11.7	4644	0	0	8086592
PSC	0	PI533828	22675639	1379526	216722	1071451	524797	0	21.2	11169	0	0	6588318
PSC	0	PI533829	20414409	1245512	168963	948147	466328	0	8.1	8971	0	0	9031321
PSC	0	PI533830	19360001	919093	122004	697854	343243	0	5.6	3258	0	0	10459107
PSC	0	PI533831	25881399	1236141	521738	1197189	560690	0	22.9	2880	0	0	3220927
PSC	0	PI533832	23540482	1098470	185454	865082	418842	0	18.9	4513	0	0	6035799
PSC	0	PI533833	20316354	1279967	182045	979679	482333	0	7.7	7473	0	0	9081839
PSC	0	PI533834	19996057	844524	115341	644646	315219	0	5.7	1224	0	0	9904283
PSC	0	PI533835	18995085	733037	108216	565848	275405	0	5.0	3579	0	0	11023867
PSC	0	PI533836	18435987	888746	120772	676266	333252	0	4.9	5430	0	0	11414700
PSC	0	PI533837	20803727	866383	120695	662578	324500	0	6.3	1630	0	0	9069400
PSC	0	PI533838	25175240	1420511	659422	1419033	660900	0	25.0	18038	0	0	3605032
PSC	0	PI533839	22437804	2522285	1096256	2439820	1178721	0	31.4	134412	0	0	4803860
PSC	0	PI533840	21477255	1278523	183506	982449	479580	0	10.1	5579	0	0	7920921
PSC	0	PI533841	22165679	914134	142716	704348	352502	0	8.0	6871	0	0	7637676
PSC	0	PI533842	25319083	1493766	592440	1420761	665445	0	27.1	3620	0	0	3454916
PSC	0	PI533843	25554033	1489459	685322	1475281	699500	0	33.8	11334	0	0	3131391
PSC	0	PI533844	17559899	876421	125846	670064	332203	0	4.7	2147	0	0	12298039
PSC	0	PI533846	14805909	790408	119094	610721	298781	0	3.9	2884	0	0	15144794
PSC	0	PI533847	16691016	735631	108444	564913	279162	0	4.2	2785	0	0	13325114
PSC	0	PI533848	9304035	478920	75385	371857	182448	0	2.7	2738	0	0	21001865
PSC	0	PI533849	22163075	1196303	202312	940324	458291	0	11.1	9609	0	0	7298515
PSC	0	PI533850	16136233	795712	112239	608281	299670	0	4.2	3714	0	0	13816021
PSC	0	PI533851	19140133	1101630	164926	847350	419206	0	5.9	3030	0	0	10453516
PSC	0	PI533852	21914605	1268609	184794	976110	477293	0	11.2	5592	0	0	7492197
PSC	0	PI533853	16063960	891217	110387	669987	331617	0	4.3	896	0	0	13794641
PSC	0	PI533854	17730108	991896	156686	769524	379058	0	5.0	2536	0	0	11981515
PSC	0	PI533855	21854024	1044539	165599	808877	401261	0	8.5	4193	0	0	7796043
PSC	0	PI533856	21574859	1293869	204482	1003773	494578	0	10.7	3646	0	0	7786995
PSC	0	PI533857	20992962	1271254	186395	978800	478849	0	9.4	1519	0	0	8409594
PSC	0	PI533858	22213684	1201216	174707	924213	451710	0	11.2	904	0	0	7270598
PSC	0	PI533859	17936795	1004876	135465	765280	375061	0	5.0	992	0	0	11783069
PSC	0	PI533860	22513268	1012312	161549	788979	384882	0	9.9	2372	0	0	7173076
PSC	0	PI533861	20006909	1012874	129961	766032	376803	0	6.3	10796	0	0	9710461
PSC	0	PI533862	20890777	1718900	296404	1350987	664317	0	15.9	29036	0	0	7954124
PSC	0	PI533863	22891348	1075223	171252	833992	412483	0	11.9	1603	0	0	6722382
PSC	0	PI533864	21247556	1049268	150317	805485	394100	0	7.5	5379	0	0	8413064
PSC	0	PI533866	21608485	1280546	251638	1026200	505984	0	11.1	3316	0	0	7719536
PSC	0	PI533867	16586290	809632	106064	614212	301484	0	4.3	3553	0	0	13358219
PSC	0	PI533869	25445543	1333181	523223	1257257	599147	0	20.0	12471	0	0	3558258
PSC	0	PI533870	22065757	1348174	205462	1042388	511248	0	13.0	8811	0	0	7240812
PSC	0	PI533871	25471217	1457947	466994	1306549	618392	0	24.1	15080	0	0	3464047
PSC	0	PI533872	21514412	1381054	228477	1078164	531367	0	13.2	10031	0	0	7736262
PSC	0	PI533873	18216684	974917	131529	740717	365729	0	5.0	7396	0	0	11537075
PSC	0	PI533874	21846332	1303862	197016	1007058	493820	0	12.4	11261	0	0	7512995
PSC	0	PI533876	22398886	1295176	200290	1003255	492211	0	15.3	12990	0	0	6965853
PSC	0	PI533877	20504439	1302136	179005	991766	489375	0	7.7	9258	0	0	8874625
PSC	0	PI533878	25037227	1453900	586482	1386150	654232	0	21.8	12311	0	0	3782596
PSC	0	PI533879	16436646	984467	134586	748919	370134	0	4.6	6133	0	0	13304506
PSC	0	PI533880	20379220	1161336	161951	886493	436794	0	7.1	4526	0	0	9157698
PSC	0	PI533881	21353032	1368938	206260	1056076	519122	0	10.9	8226	0	0	7931975
PSC	0	PI533882	24628127	1654568	605439	1529041	730966	0	21.8	20063	0	0	3972071
PSC	0	PI533884	21600489	1301767	194583	1003839	492511	0	10.6	5700	0	0	7763366
PSC	0	PI533885	21504029	1313644	195263	1012293	496614	0	10.3	3712	0	0	7847269
PSC	0	PI533887	19169347	1144330	165146	877617	431859	0	6.0	5830	0	0	10381382
PSC	0	PI533888	23236074	1128910	189811	885714	433007	0	16.1	1629	0	0	6305410
PSC	0	PI533893	18992167	1014923	130972	768009	377886	0	5.5	2358	0	0	10722143
PSC	0	PI533894	20741993	1247434	173135	954140	466429	0	8.4	1307	0	0	8697643
PSC	0	PI533895	19209465	968979	137168	743142	363005	0	5.4	3422	0	0	10544593
PSC	0	PI533897	22473544	1209999	222287	962182	470104	0	12.8	4386	0	0	6954375
PSC	0	PI533898	22243787	1339322	217787	1047036	510073	0	15.6	9796	0	0	7059309
PSC	0	PI533899	21910905	1322626	196374	1018624	500376	0	12.0	8402	0	0	7430300
PSC	0	PI533900	22454379	1316652	222608	1034813	504447	0	17.1	7146	0	0	6866566
PSC	0	PI533901	25993539	1239743	524212	1194558	569397	0	24.1	10112	0	0	3102711
PSC	0	PI533902	19118173	1563309	221205	1191171	593343	0	7.5	26663	0	0	9957518
PSC	0	PI533903	23966557	1912780	757071	1811896	857955	0	27.6	46028	0	0	4223797
PSC	0	PI533904	21055378	1704880	283715	1332987	655608	0	17.2	2644	0	0	7816232
PSC	0	PI533905_1	21563166	1354879	207703	1047109	515473	0	12.3	1079	0	0	7734457
PSC	0	PI533905_2	21743881	1375365	214585	1065922	524028	0	14.2	903	0	0	7526374
PSC	0	PI533906	15661450	938596	125864	712121	352339	0	4.3	2242	0	0	14134295
PSC	0	PI533907	21069587	1574437	262850	1231418	605869	0	22.9	2905	0	0	7953331
PSC	0	PI533908	20850940	1752843	275302	1358745	669400	0	17.0	3016	0	0	7981120
