PI595713	0.045925
PI595714	0.0422894
PI595715	0.0430212
PI595716	0.0359101
PI595717	0.0326174
PI595718	0.0507997
PI595719	0.0309559
PI595720	0.0503789
PI595721	0.0418951
PI595722	0.0427784
PI595723	0.0477501
PI595724	0.0422534
PI595725	0.033408
PI595726	0.0411774
PI595727	0.0384269
PI595728	0.0475316
PI595729	0.0419337
PI595730	0.0523053
PI595731	0.0388102
PI595732	0.025787
PI595733	0.0319442
PI595734	0.0320923
PI595735	0.0351543
PI595736	0.0359986
PI595737	0.0261033
PI595738	0.0316503
PI595739	0.0343844
PI595740	0.0275076
PI595741	0.0509529
PI595742	0.0464677
PI595743	0.0294199
PI595744	0.03201
PI595745	0.0368747
PI595746	0.0323687
PI595747	0.0356839
PI595748	0.0332094
PI597943	0.0414291
PI597944	0.0372738
PI597945	0.0297196
PI597946	0.0525832
PI597947	0.0253885
PI597949	0.0449694
PI597950	0.0386675
PI597951	0.0532917
PI597952	0.0382442
PI597953	0.0356337
PI597955	0.0420827
PI597956	0.0390011
PI597957	0.0438769
PI597958	0.0405418
PI597959	0.0348333
PI597960	0.0466224
PI597961	0.0403616
PI597962	0.0268871
PI597963	0.0296872
PI597964	0.0404466
PI597965	0.043476
PI597966	0.0389981
PI597967	0.0327242
PI597968	0.0492639
PI597970	0.0372874
PI597971	0.041614
PI597972	0.0510737
PI597973	0.0481299
PI597974	0.0408507
PI597975	0.033138
PI597976	0.0456038
PI597977	0.0435632
PI597978	0.035319
PI597979	0.0399021
PI597980	0.0369252
PI597981	0.0341539
PI597982	0.0418624
PI598069	0.055385
PI598070	0.0540677
PI601816	0.0305529
PI607931	0.0314636
PI609456	0.0923291
PI613536	0.0453161
PI629034	0.040998
PI629040	0.0489962
PI629059	0.0253891
PI641824	0.0363852
PI641836	0.0338941
PI641849	0.0521039
PI641874	0.0334836
PI642791	0.0312345
PI642793	0.0337237
PI642992	0.0458859
PI642998	0.0687956
PI651492	0.0449501
PI651496	0.0390804
PI653616	0.0381494
PI653617	0.0439894
PI655970	0.0248223
PI655971	0.0553914
PI655972	0.0340338
PI655973	0.0358529
PI655974	0.0259468
PI655975	0.0311036
PI655976	0.0353311
PI655977	0.0391578
PI655978	0.0540002
PI655979	0.0428086
PI655980	0.0556688
PI655981	0.0250072
PI655982	0.0214372
PI655983	0.0330882
PI655984	0.0475225
PI655985	0.0373863
PI655986	0.0337146
PI655987	0.0249436
PI655988	0.0253233
PI655989	0.0236969
PI655990	0.047144
PI655991	0.0227918
PI655992	0.0186236
PI655993	0.0311984
PI655994	0.0434114
PI655995	0.0671841
PI655996	0.0467772
PI655997	0.0440209
PI655998	0.0195162
PI655999	0.0701464
PI656000	0.0109764
PI656001	0.033965
PI656002	0.02838
PI656003	0.0396149
PI656004	0.0460869
PI656005	0.0361496
PI656006	0.0432769
PI656007	0.0342482
PI656008	0.0349325
PI656009	0.0319015
PI656010	0.0525258
PI656011	0.0440137
PI656012	0.0571551
PI656013	0.0604884
PI656014	0.0764446
PI656015	0.0460477
PI656016	0.0247917
PI656017	0.0556018
PI656018	0.0341015
PI656019	0.0276735
PI656020	0.0320154
PI656021	0.0556525
PI656022	0.0435309
PI656023	0.0327664
PI656024	0.034819
PI656025	0.0555484
PI656026	0.0271202
PI656027	0.0441945
PI656028	0.036141
PI656029	0.0462664
PI656031	0.0352876
PI656032	0.0661436
PI656033	0.0558636
PI656034	0.0270354
PI656035	0.0493254
PI656036	0.043204
PI656037	0.0388366
PI656038	0.0279996
PI656039	0.0280798
PI656040	0.0491888
PI656041	0.0557989
PI656042	0.0383267
PI656043	0.0357327
PI656044	0.0306015
PI656046	0.0517472
PI656047	0.0566508
PI656048	0.0148727
PI656049	0.0284306
PI656050	0.0504408
PI656051	0.0365949
